status;total;juros;categ;emprego;residencia;renda;idade;cat_emp;cat_juro
0;7350;11,99;B;6;PRESTACAO;220000;34;0-15;11-13.5
1;32000;15,23;C;7;PRESTACAO;60000;33;0-15;13.5+
0;1500;15,23;C;2;ALUGADA;36000;24;0-15;13.5+
0;8000;5,42;A;5;PRESTACAO;50000;25;0-15;0-8
0;35000;10,59;B;18;PROPRIA;3e+05;30;15-30;8-11
1;6000;5,42;A;0;PRESTACAO;52800;25;0-15;0-8
0;20000;17,49;D;1;ALUGADA;57012,8;22;0-15;13.5+
0;8000;17,49;D;4;ALUGADA;50000;36;0-15;13.5+
0;4000;10,59;B;5;ALUGADA;38400;22;0-15;8-11
0;10000;15,62;D;6;ALUGADA;48000;23;0-15;13.5+
0;7200;11,49;B;3;PRESTACAO;95000;22;0-15;11-13.5
0;10000;9,99;B;5;ALUGADA;125000;28;0-15;8-11
0;3000;15,99;D;1;ALUGADA;18000;23;0-15;13.5+
0;8000;11,49;B;12;PRESTACAO;101000;32;0-15;11-13.5
0;21400;15,23;C;18;PRESTACAO;90000;32;15-30;13.5+
0;6500;5,42;A;;PRESTACAO;35352;23;Missing;0-8
0;8000;5,42;A;;PRESTACAO;79200;29;Missing;0-8
0;5500;5,42;A;21;PRESTACAO;240000;31;15-30;0-8
0;15000;8,49;A;11;ALUGADA;80000;26;0-15;8-11
0;35000;;B;11;PRESTACAO;80000;22;0-15;Missing
0;6925;15,99;D;13;ALUGADA;40000;26;0-15;13.5+
0;3000;5,99;A;0;ALUGADA;52000;23;0-15;0-8
0;5000;8,49;A;2;ALUGADA;90000;38;0-15;8-11
0;10000;8,49;A;2;ALUGADA;1e+05;31;0-15;8-11
0;5500;7,49;A;8;PRESTACAO;57000;35;0-15;0-8
1;14000;7,49;A;;PRESTACAO;66000;22;Missing;0-8
0;6000;9,99;B;0;ALUGADA;78000;23;0-15;8-11
0;6800;10,59;B;1;ALUGADA;29120;22;0-15;8-11
0;6000;5,42;A;2;PRESTACAO;89000;38;0-15;0-8
0;14500;11,49;B;;ALUGADA;35000;26;Missing;11-13.5
0;4800;6,99;A;5;ALUGADA;30000;24;0-15;0-8
0;15000;6,99;A;;PRESTACAO;50000;28;Missing;0-8
0;6000;5,99;A;7;PRESTACAO;50000;31;0-15;0-8
0;10500;9,99;B;6;PRESTACAO;63400;22;0-15;8-11
0;8000;7,49;A;14;PRESTACAO;45000;28;0-15;0-8
0;2000;16,89;D;0;ALUGADA;130000;31;0-15;13.5+
0;3850;9,99;B;3;ALUGADA;13273;40;0-15;8-11
0;12000;10,99;B;16;PRESTACAO;78000;28;15-30;8-11
1;5000;11,49;B;0;ALUGADA;37000;32;0-15;11-13.5
0;7000;6,99;A;14;PRESTACAO;25000;26;0-15;0-8
0;9050;5,99;A;3;ALUGADA;30000;34;0-15;0-8
0;2500;9,99;B;6;ALUGADA;53000;33;0-15;8-11
0;4800;10,99;B;5;PRESTACAO;95000;32;0-15;8-11
0;10000;11,49;B;3;PRESTACAO;80000;42;0-15;11-13.5
0;8000;7,49;A;9;PRESTACAO;55000;31;0-15;0-8
0;2200;11,99;B;1;ALUGADA;46080;22;0-15;11-13.5
0;10200;5,42;A;7;PRESTACAO;110000;35;0-15;0-8
0;12000;5,99;A;15;PRESTACAO;80000;32;0-15;0-8
0;5500;10,99;B;5;PRESTACAO;20400;24;0-15;8-11
0;3600;15,99;D;3;ALUGADA;30000;26;0-15;13.5+
0;15000;5,42;A;2;PRESTACAO;135000;34;0-15;0-8
0;1600;13,49;C;4;ALUGADA;43200;29;0-15;11-13.5
0;4000;;A;1;PRESTACAO;38000;26;0-15;Missing
0;6000;7,49;A;2;PROPRIA;29553;22;0-15;0-8
0;11500;15,23;C;15;ALUGADA;32000;30;0-15;13.5+
0;4800;7,49;A;5;ALUGADA;80000;35;0-15;0-8
0;24000;5,99;A;14;PRESTACAO;135000;29;0-15;0-8
0;6250;;C;6;PRESTACAO;28800;30;0-15;Missing
0;4000;10,99;B;3;ALUGADA;60000;32;0-15;8-11
0;14750;;A;26;PRESTACAO;56500;29;15-30;Missing
0;6800;11,49;B;1;ALUGADA;55000;23;0-15;11-13.5
0;3000;7,49;A;4;ALUGADA;42000;32;0-15;0-8
0;5000;6,99;A;11;PRESTACAO;45000;22;0-15;0-8
0;7000;;B;3;ALUGADA;62100;23;0-15;Missing
0;12000;5,42;A;3;PRESTACAO;87278;24;0-15;0-8
0;5825;9,99;B;5;ALUGADA;30000;28;0-15;8-11
0;4200;16,49;D;1;ALUGADA;30000;26;0-15;13.5+
0;4200;12,99;C;8;PROPRIA;50000;26;0-15;11-13.5
0;8400;11,99;B;11;PRESTACAO;65454;25;0-15;11-13.5
0;2000;15,62;D;4;PRESTACAO;52000;21;0-15;13.5+
1;10000;12,99;C;3;ALUGADA;38000;25;0-15;11-13.5
0;10000;13,99;C;27;PRESTACAO;62000;24;15-30;13.5+
0;3500;12,99;C;5;PRESTACAO;24091,68;23;0-15;11-13.5
0;3000;10,59;B;27;ALUGADA;51684;24;15-30;8-11
0;5500;11,99;B;18;PRESTACAO;83000;22;15-30;11-13.5
0;16000;11,99;B;1;ALUGADA;85000;24;0-15;11-13.5
0;7000;6,99;A;1;ALUGADA;51000;23;0-15;0-8
0;15000;8,49;A;9;PRESTACAO;155004;32;0-15;8-11
1;8000;9,99;B;3;ALUGADA;14400;22;0-15;8-11
0;6000;15,23;C;2;PROPRIA;24000;23;0-15;13.5+
0;7000;;C;3;PRESTACAO;115000;25;0-15;Missing
0;5500;15,23;C;1;ALUGADA;19200;34;0-15;13.5+
0;5000;;C;3;ALUGADA;35550;21;0-15;Missing
0;12000;9,99;B;4;ALUGADA;60000;24;0-15;8-11
0;3600;10,99;B;3;ALUGADA;21600;25;0-15;8-11
0;11750;10,99;B;3;ALUGADA;55000;43;0-15;8-11
1;8000;15,23;C;2;ALUGADA;52500;24;0-15;13.5+
0;10000;5,42;A;5;ALUGADA;53376;28;0-15;0-8
0;7000;8,49;A;5;PROPRIA;37200;21;0-15;8-11
0;15000;10,99;B;8;PRESTACAO;185000;30;0-15;8-11
0;6000;6,99;A;4;ALUGADA;47000;31;0-15;0-8
0;4800;13,49;C;;ALUGADA;27000;21;Missing;11-13.5
0;4000;12,99;C;6;ALUGADA;40000;53;0-15;11-13.5
1;5000;7,49;A;4;ALUGADA;75000;23;0-15;0-8
0;10000;5,42;A;20;PRESTACAO;150000;25;15-30;0-8
0;9250;8,49;A;8;PRESTACAO;45000;32;0-15;8-11
0;6800;5,42;A;5;ALUGADA;70000;25;0-15;0-8
0;10000;5,99;A;5;PRESTACAO;62000;29;0-15;0-8
0;3600;7,49;A;0;PRESTACAO;80004;25;0-15;0-8
0;13000;10,99;B;2;ALUGADA;92250;29;0-15;8-11
0;1800;16,49;D;1;PROPRIA;65000;30;0-15;13.5+
0;7000;15,62;D;3;PRESTACAO;120000;24;0-15;13.5+
0;6400;14,79;C;;ALUGADA;41508;25;Missing;13.5+
0;16800;16,49;D;5;PRESTACAO;85000;28;0-15;13.5+
0;3350;10,99;B;4;ALUGADA;30000;34;0-15;8-11
1;7100;6,99;A;2;ALUGADA;50400;23;0-15;0-8
0;5000;8,49;A;11;PRESTACAO;120000;25;0-15;8-11
0;1600;9,99;B;1;ALUGADA;25000;25;0-15;8-11
0;8000;13,49;C;0;ALUGADA;30000;23;0-15;11-13.5
1;9200;7,49;A;16;ALUGADA;29000;26;15-30;0-8
0;24000;10,99;B;2;PRESTACAO;147000;23;0-15;8-11
0;4600;14,79;C;5;PRESTACAO;70000;34;0-15;13.5+
0;13000;5,42;A;7;PRESTACAO;70000;23;0-15;0-8
0;6000;6,99;A;5;PRESTACAO;59000;25;0-15;0-8
0;2200;;D;4;ALUGADA;15000;21;0-15;Missing
0;4000;7,49;A;5;PRESTACAO;34000;32;0-15;0-8
0;7200;11,99;B;2;ALUGADA;90000;30;0-15;11-13.5
0;5000;10,59;B;21;ALUGADA;53922;31;15-30;8-11
1;4800;;C;4;ALUGADA;36000;22;0-15;Missing
0;11600;6,99;A;0;ALUGADA;70000;26;0-15;0-8
1;9500;15,62;D;15;PRESTACAO;28000;23;0-15;13.5+
0;3000;7,49;A;14;PRESTACAO;32400;31;0-15;0-8
1;18000;13,99;C;4;ALUGADA;132725,38;27;0-15;13.5+
0;25000;7,49;A;14;PRESTACAO;80000;29;0-15;0-8
0;18500;;A;3;PRESTACAO;115000;28;0-15;Missing
0;5000;5,99;A;0;ALUGADA;65000;26;0-15;0-8
0;32000;11,99;B;0;ALUGADA;73000;28;0-15;11-13.5
0;4800;13,49;C;2;ALUGADA;35000;28;0-15;11-13.5
0;8000;7,49;A;4;ALUGADA;72000;49;0-15;0-8
0;10000;5,42;A;8;PRESTACAO;55000;39;0-15;0-8
0;2000;5,42;A;20;ALUGADA;30000;28;15-30;0-8
0;12000;12,99;C;0;ALUGADA;45000;29;0-15;11-13.5
0;12000;5,42;A;7;PRESTACAO;62000;25;0-15;0-8
0;28000;7,49;A;5;PRESTACAO;4e+05;31;0-15;0-8
0;5000;11,99;B;6;PRESTACAO;28800;23;0-15;11-13.5
1;16000;7,49;A;21;ALUGADA;62000;23;15-30;0-8
1;11400;10,99;B;;PRESTACAO;58800;29;Missing;8-11
0;8000;6,99;A;20;PRESTACAO;45000;26;15-30;0-8
0;8875;15,62;D;3;ALUGADA;26124;21;0-15;13.5+
1;19000;6,99;A;;PRESTACAO;48000;24;Missing;0-8
0;8000;11,49;B;8;ALUGADA;38000;24;0-15;11-13.5
0;15000;10,59;B;7;ALUGADA;65000;36;0-15;8-11
0;12200;10,99;B;2;PROPRIA;33012;23;0-15;8-11
0;7000;11,49;B;3;ALUGADA;32000;21;0-15;11-13.5
1;4200;10,99;B;1;ALUGADA;42499;25;0-15;8-11
0;4000;5,42;A;3;PROPRIA;78386;24;0-15;0-8
0;10000;8,49;A;2;ALUGADA;50000;26;0-15;8-11
0;8000;10,99;B;20;PRESTACAO;50000;24;15-30;8-11
0;10000;11,99;B;11;PRESTACAO;75996;25;0-15;11-13.5
0;3000;11,49;B;9;ALUGADA;43949;23;0-15;11-13.5
0;15000;7,49;A;7;PRESTACAO;35000;24;0-15;0-8
0;22000;6,99;A;1;PRESTACAO;68804;28;0-15;0-8
0;15825;15,62;D;8;PRESTACAO;116000;23;0-15;13.5+
0;4200;;A;8;ALUGADA;23520;23;0-15;Missing
0;9500;6,99;A;14;ALUGADA;50000;22;0-15;0-8
0;3250;;B;5;PRESTACAO;49272;27;0-15;Missing
0;2000;8,49;A;0;PROPRIA;29000;32;0-15;8-11
0;16500;5,42;A;12;PRESTACAO;130000;32;0-15;0-8
0;9600;5,99;A;9;PRESTACAO;35360;22;0-15;0-8
0;4800;10,99;B;5;ALUGADA;3e+05;29;0-15;8-11
0;10000;16,89;D;4;ALUGADA;74520;33;0-15;13.5+
0;11200;5,42;A;14;ALUGADA;82000;25;0-15;0-8
0;6000;10,59;B;2;ALUGADA;42000;34;0-15;8-11
1;18200;11,99;B;8;PRESTACAO;55000;25;0-15;11-13.5
0;15000;12,99;C;13;ALUGADA;125000;23;0-15;11-13.5
0;2500;5,99;A;5;PRESTACAO;28000;23;0-15;0-8
0;14400;11,99;B;1;ALUGADA;85000;38;0-15;11-13.5
0;5600;13,49;C;14;PRESTACAO;120000;26;0-15;11-13.5
0;9000;11,99;B;1;ALUGADA;40000;24;0-15;11-13.5
0;8000;6,99;A;28;PRESTACAO;138000;25;15-30;0-8
0;6000;7,49;A;2;PRESTACAO;35000;22;0-15;0-8
0;4500;5,99;A;1;ALUGADA;15600;23;0-15;0-8
0;12000;5,42;A;8;PROPRIA;50000;27;0-15;0-8
1;3000;7,49;A;0;ALUGADA;50000;26;0-15;0-8
0;18000;6,99;A;4;PRESTACAO;155000;26;0-15;0-8
0;4000;15,23;C;2;ALUGADA;28000;21;0-15;13.5+
0;7500;10,99;B;13;PRESTACAO;71500;26;0-15;8-11
0;9000;11,49;B;1;ALUGADA;61000;30;0-15;11-13.5
0;1500;5,99;A;7;ALUGADA;45000;34;0-15;0-8
0;6000;9,99;B;;PRESTACAO;28440;24;Missing;8-11
0;8875;5,42;A;3;ALUGADA;30000;41;0-15;0-8
0;5000;7,49;A;7;PROPRIA;24000;23;0-15;0-8
0;35000;;B;17;PRESTACAO;130000;25;15-30;Missing
0;12000;5,99;A;5;PRESTACAO;80000;25;0-15;0-8
0;35000;10,59;B;17;ALUGADA;120000;34;15-30;8-11
0;6000;11,49;B;4;ALUGADA;50000;23;0-15;11-13.5
0;12250;9,99;B;5;ALUGADA;28800;24;0-15;8-11
0;6000;13,49;C;2;ALUGADA;57000;28;0-15;11-13.5
1;3000;11,49;B;3;ALUGADA;34580;31;0-15;11-13.5
0;8650;8,49;A;3;ALUGADA;60682;31;0-15;8-11
0;23400;7,49;A;1;ALUGADA;66960;22;0-15;0-8
0;7000;7,49;A;6;PRESTACAO;73000;22;0-15;0-8
0;10000;15,62;D;1;ALUGADA;115000;37;0-15;13.5+
0;7000;11,49;B;2;ALUGADA;72000;28;0-15;11-13.5
0;10000;16,89;D;4;ALUGADA;60000;24;0-15;13.5+
0;5000;5,42;A;4;ALUGADA;42000;28;0-15;0-8
0;32000;7,49;A;16;PRESTACAO;170000;39;15-30;0-8
0;13200;12,99;C;1;PRESTACAO;95000;31;0-15;11-13.5
0;6500;10,99;B;6;PRESTACAO;55000;25;0-15;8-11
0;15000;;D;3;PRESTACAO;58000;24;0-15;Missing
0;25000;15,62;D;22;PROPRIA;70000;29;15-30;13.5+
1;8000;5,99;A;19;ALUGADA;38000;35;15-30;0-8
0;10200;;B;6;PRESTACAO;38000;28;0-15;Missing
0;15000;7,49;A;1;ALUGADA;92500;37;0-15;0-8
1;3600;7,49;A;3;ALUGADA;70000;27;0-15;0-8
0;6400;8,49;A;2;PRESTACAO;50000;23;0-15;8-11
0;1500;5,42;A;14;PRESTACAO;98400;28;0-15;0-8
0;7525;11,49;B;3;ALUGADA;50000;26;0-15;11-13.5
0;12000;11,99;B;0;ALUGADA;70000;25;0-15;11-13.5
0;4000;15,99;D;19;PRESTACAO;51684,36;25;15-30;13.5+
0;10000;15,62;D;1;ALUGADA;65000;44;0-15;13.5+
0;19000;9,99;B;24;PRESTACAO;114000;38;15-30;8-11
1;4500;8,49;A;3;ALUGADA;26000;23;0-15;8-11
0;24000;5,99;A;4;PRESTACAO;107000;25;0-15;0-8
0;3900;14,79;C;0;ALUGADA;20400;31;0-15;13.5+
0;7000;9,99;B;6;PROPRIA;28000;23;0-15;8-11
0;1300;5,42;A;4;PRESTACAO;24000;22;0-15;0-8
0;10200;15,99;D;8;ALUGADA;170000;31;0-15;13.5+
0;2000;5,42;A;16;PRESTACAO;35000;30;15-30;0-8
0;14000;10,99;B;21;PRESTACAO;104000;25;15-30;8-11
0;3300;5,99;A;2;PRESTACAO;30000;35;0-15;0-8
0;3500;15,62;D;2;ALUGADA;62400;25;0-15;13.5+
0;13600;11,99;B;11;PRESTACAO;121000;25;0-15;11-13.5
0;10000;9,99;B;19;PRESTACAO;85000;37;15-30;8-11
0;28000;15,99;D;0;ALUGADA;95004;24;0-15;13.5+
0;10000;11,99;B;15;ALUGADA;83000;29;0-15;11-13.5
0;15000;12,99;C;0;ALUGADA;48500;28;0-15;11-13.5
1;7650;19,29;E;4;ALUGADA;39000;29;0-15;13.5+
0;8500;10,59;B;19;PRESTACAO;49000;27;15-30;8-11
0;2200;13,49;C;5;PROPRIA;80000;24;0-15;11-13.5
1;3550;11,49;B;;ALUGADA;10200;40;Missing;11-13.5
0;11400;10,59;B;12;PRESTACAO;118000;38;0-15;8-11
0;7000;7,49;A;5;PRESTACAO;60000;30;0-15;0-8
0;5375;10,99;B;0;ALUGADA;24000;24;0-15;8-11
0;1000;5,42;A;16;PRESTACAO;80400;25;15-30;0-8
0;12800;10,59;B;2;ALUGADA;60000;23;0-15;8-11
0;35000;19,29;E;3;PRESTACAO;125000;25;0-15;13.5+
0;7950;15,62;D;3;ALUGADA;41000;28;0-15;13.5+
0;6800;11,99;B;2;ALUGADA;55000,99;22;0-15;11-13.5
0;10000;5,99;A;4;ALUGADA;78000;21;0-15;0-8
0;3500;12,99;C;5;ALUGADA;38400;39;0-15;11-13.5
0;6075;8,49;A;6;PRESTACAO;28800;24;0-15;8-11
0;2200;;D;0;ALUGADA;45500;27;0-15;Missing
0;9000;13,49;C;2;ALUGADA;90000;27;0-15;11-13.5
0;15000;7,49;A;14;PROPRIA;66000;25;0-15;0-8
0;5500;13,99;C;0;ALUGADA;24000;23;0-15;13.5+
0;1000;10,99;B;20;PROPRIA;60000;22;15-30;8-11
1;11200;14,79;C;1;PRESTACAO;91200;25;0-15;13.5+
0;12000;5,42;A;11;ALUGADA;46000;25;0-15;0-8
0;8000;11,49;B;4;PRESTACAO;105600;22;0-15;11-13.5
0;5000;10,59;B;0;ALUGADA;90000;24;0-15;8-11
0;1000;9,99;B;9;PRESTACAO;36000;22;0-15;8-11
0;7200;10,99;B;3;PROPRIA;30000;22;0-15;8-11
0;10000;5,99;A;19;PRESTACAO;144000;23;15-30;0-8
0;6000;5,99;A;1;ALUGADA;29000;23;0-15;0-8
0;2400;11,49;B;;ALUGADA;18000;30;Missing;11-13.5
1;35000;10,99;B;3;ALUGADA;82000;65;0-15;8-11
0;20500;7,49;A;7;ALUGADA;50000;26;0-15;0-8
0;14000;5,99;A;13;PROPRIA;180000;41;0-15;0-8
0;1500;18,79;E;0;ALUGADA;24000;22;0-15;13.5+
0;5800;5,99;A;;PRESTACAO;24000;25;Missing;0-8
1;8000;13,49;C;5;ALUGADA;50000;23;0-15;11-13.5
0;6000;15,99;D;4;ALUGADA;20000;35;0-15;13.5+
0;6300;11,49;B;9;PRESTACAO;55000;25;0-15;11-13.5
0;9175;10,99;B;0;PRESTACAO;125000;34;0-15;8-11
0;8500;5,42;A;9;PRESTACAO;120000;23;0-15;0-8
0;12000;5,99;A;0;ALUGADA;70000;26;0-15;0-8
0;10000;5,99;A;6;PRESTACAO;105000;30;0-15;0-8
0;9000;5,42;A;26;ALUGADA;59520;29;15-30;0-8
0;12000;6,99;A;4;PROPRIA;66500;29;0-15;0-8
0;12000;14,79;C;;ALUGADA;25536;30;Missing;13.5+
0;6000;15,23;C;2;PRESTACAO;56000;26;0-15;13.5+
0;3300;;A;1;ALUGADA;40000;39;0-15;Missing
0;2800;8,49;A;8;PRESTACAO;110000;22;0-15;8-11
0;3150;15,62;D;0;ALUGADA;72000;29;0-15;13.5+
0;7000;11,99;B;2;ALUGADA;40000;22;0-15;11-13.5
0;2000;9,99;B;12;PRESTACAO;126000;28;0-15;8-11
0;15000;16,49;D;7;PROPRIA;60000;22;0-15;13.5+
0;6000;7,49;A;41;PRESTACAO;65000;43;30-45;0-8
1;8500;;C;1;ALUGADA;52968;22;0-15;Missing
0;7500;12,99;C;16;ALUGADA;58000;42;15-30;11-13.5
0;9000;10,99;B;23;PRESTACAO;1e+05;35;15-30;8-11
0;15000;14,79;C;1;PROPRIA;66000;22;0-15;13.5+
0;8000;5,99;A;2;PRESTACAO;88000;24;0-15;0-8
0;5000;14,79;C;3;ALUGADA;32000;23;0-15;13.5+
1;5000;9,99;B;8;ALUGADA;45000;35;0-15;8-11
0;3000;13,49;C;4;ALUGADA;30000;32;0-15;11-13.5
0;3625;8,49;A;11;PROPRIA;19000;22;0-15;8-11
0;8000;8,49;A;3;ALUGADA;48000;23;0-15;8-11
1;11000;8,49;A;7;PROPRIA;27852;29;0-15;8-11
0;4200;11,99;B;0;PRESTACAO;29000;21;0-15;11-13.5
0;2800;7,49;A;1;ALUGADA;40000;22;0-15;0-8
0;12800;9,99;B;5;PRESTACAO;83820;32;0-15;8-11
0;14125;12,99;C;6;PRESTACAO;44400;25;0-15;11-13.5
0;9600;11,99;B;10;ALUGADA;94837;24;0-15;11-13.5
0;13400;9,99;B;3;ALUGADA;38000;26;0-15;8-11
0;4000;5,99;A;2;ALUGADA;30000;24;0-15;0-8
0;5000;9,99;B;7;ALUGADA;68000;22;0-15;8-11
0;4200;5,42;A;5;PRESTACAO;84000;23;0-15;0-8
0;4200;10,59;B;0;PRESTACAO;59500;24;0-15;8-11
0;4400;10,59;B;1;PRESTACAO;55000;23;0-15;8-11
0;4000;7,49;A;6;ALUGADA;57000;21;0-15;0-8
0;12000;5,42;A;9;ALUGADA;65000;47;0-15;0-8
0;2000;7,49;A;2;ALUGADA;55000;23;0-15;0-8
0;12000;7,49;A;5;PRESTACAO;55000;29;0-15;0-8
0;18000;;B;6;PRESTACAO;90000;31;0-15;Missing
1;10000;12,99;C;1;PROPRIA;34800;28;0-15;11-13.5
0;5000;10,59;B;6;ALUGADA;72000;34;0-15;8-11
0;6500;9,99;B;2;PRESTACAO;26010;31;0-15;8-11
0;6000;10,99;B;4;PRESTACAO;33600;34;0-15;8-11
0;8000;;B;12;PRESTACAO;40000;25;0-15;Missing
1;2200;;B;6;PRESTACAO;18000;30;0-15;Missing
0;14125;;C;6;ALUGADA;46400;28;0-15;Missing
0;4350;5,99;A;0;PROPRIA;31200;28;0-15;0-8
0;11200;12,99;C;1;ALUGADA;63000;28;0-15;11-13.5
0;10000;15,62;D;9;PRESTACAO;135000;25;0-15;13.5+
0;8000;12,99;C;2;PRESTACAO;75000;29;0-15;11-13.5
0;22400;7,49;A;2;PRESTACAO;113000;23;0-15;0-8
1;7000;7,49;A;;PRESTACAO;45000;24;Missing;0-8
0;7200;11,99;B;5;PRESTACAO;31000;42;0-15;11-13.5
0;2200;;B;2;PROPRIA;40000;31;0-15;Missing
0;24000;7,49;A;22;PRESTACAO;131004;24;15-30;0-8
0;8000;11,99;B;17;PRESTACAO;85000;37;15-30;11-13.5
1;7000;7,49;A;14;ALUGADA;55000;24;0-15;0-8
0;13600;10,99;B;3;PROPRIA;53400;26;0-15;8-11
0;2400;7,49;A;0;PRESTACAO;62400;36;0-15;0-8
0;30000;;D;4;ALUGADA;90000;24;0-15;Missing
0;6000;10,59;B;6;PRESTACAO;32760;25;0-15;8-11
0;1250;5,42;A;;PROPRIA;70000;22;Missing;0-8
1;25000;7,49;A;3;PRESTACAO;53148;23;0-15;0-8
0;8000;15,23;C;6;PRESTACAO;52500;22;0-15;13.5+
0;35000;7,49;A;5;PRESTACAO;96000;25;0-15;0-8
1;1500;5,42;A;1;PRESTACAO;60000;24;0-15;0-8
0;8000;5,99;A;4;ALUGADA;110000;24;0-15;0-8
1;3500;16,89;D;1;PRESTACAO;60000;37;0-15;13.5+
0;8000;5,99;A;;PRESTACAO;32000;21;Missing;0-8
1;2200;7,49;A;11;PRESTACAO;45000;31;0-15;0-8
0;15000;7,49;A;1;ALUGADA;35000;25;0-15;0-8
0;2425;8,49;A;0;ALUGADA;36000;23;0-15;8-11
0;4000;13,49;C;5;ALUGADA;37200;21;0-15;11-13.5
0;4500;7,49;A;21;PROPRIA;41500;27;15-30;0-8
1;3200;16,49;D;5;ALUGADA;60000;22;0-15;13.5+
0;4000;7,49;A;21;ALUGADA;95000;32;15-30;0-8
0;3000;18,39;E;5;PRESTACAO;43000;36;0-15;13.5+
1;17000;11,99;B;11;PRESTACAO;30000;24;0-15;11-13.5
0;21000;15,62;D;14;PRESTACAO;59617,48;36;0-15;13.5+
0;8600;15,99;D;10;ALUGADA;35000;35;0-15;13.5+
0;18000;7,49;A;3;ALUGADA;89004;28;0-15;0-8
0;5000;;B;7;ALUGADA;2e+05;35;0-15;Missing
0;6000;9,99;B;0;ALUGADA;20400;26;0-15;8-11
0;6000;10,59;B;0;ALUGADA;50000;28;0-15;8-11
1;5225;7,49;A;8;PRESTACAO;135000;24;0-15;0-8
0;7800;10,99;B;5;ALUGADA;33000;22;0-15;8-11
0;3500;10,99;B;0;ALUGADA;62400;29;0-15;8-11
1;6000;10,99;B;4;ALUGADA;30000;22;0-15;8-11
0;9600;8,49;A;2;ALUGADA;45000;33;0-15;8-11
0;15000;5,42;A;3;PRESTACAO;72000;27;0-15;0-8
0;18000;6,99;A;5;PRESTACAO;86100;34;0-15;0-8
0;14800;7,49;A;6;ALUGADA;28800;25;0-15;0-8
0;2500;16,49;D;;PRESTACAO;70000;21;Missing;13.5+
0;8000;12,99;C;2;ALUGADA;40000;22;0-15;11-13.5
0;4800;5,99;A;5;PRESTACAO;20000;26;0-15;0-8
0;5500;7,49;A;;PRESTACAO;34200;23;Missing;0-8
0;10000;9,99;B;3;ALUGADA;39580,8;22;0-15;8-11
0;6000;5,42;A;7;PROPRIA;24000;25;0-15;0-8
0;3500;7,49;A;17;PRESTACAO;63000;30;15-30;0-8
0;8000;5,99;A;4;PRESTACAO;79000;24;0-15;0-8
0;13500;8,49;A;0;PRESTACAO;117500;30;0-15;8-11
0;4650;9,99;B;;ALUGADA;22392;24;Missing;8-11
0;3000;11,99;B;3;PRESTACAO;50496;24;0-15;11-13.5
0;6000;7,49;A;6;PRESTACAO;97000;28;0-15;0-8
0;28000;7,49;A;3;PRESTACAO;75600;37;0-15;0-8
0;6400;8,49;A;2;ALUGADA;62758;22;0-15;8-11
0;4800;10,99;B;31;PROPRIA;120000;27;30-45;8-11
1;6475;6,99;A;4;ALUGADA;92000;23;0-15;0-8
0;8000;15,99;D;11;ALUGADA;143400;24;0-15;13.5+
0;9600;11,49;B;2;PRESTACAO;126000;34;0-15;11-13.5
0;9000;9,99;B;11;PRESTACAO;51000;26;0-15;8-11
0;8000;5,42;A;5;PRESTACAO;90000;26;0-15;0-8
0;9000;10,59;B;2;ALUGADA;72500;25;0-15;8-11
0;20000;6,99;A;14;PRESTACAO;60000;29;0-15;0-8
0;14000;11,49;B;1;ALUGADA;76500;31;0-15;11-13.5
0;1000;15,23;C;2;PRESTACAO;72000;24;0-15;13.5+
1;6000;11,49;B;1;PROPRIA;35000;36;0-15;11-13.5
0;3700;5,99;A;2;PRESTACAO;70000;33;0-15;0-8
0;6500;10,99;B;1;PRESTACAO;55000;30;0-15;8-11
0;4000;5,42;A;1;ALUGADA;65000;24;0-15;0-8
0;1325;14,79;C;5;ALUGADA;51500;25;0-15;13.5+
0;15000;11,49;B;;PRESTACAO;109000;33;Missing;11-13.5
0;3200;5,42;A;15;PRESTACAO;63996;33;0-15;0-8
0;19000;13,49;C;13;PRESTACAO;115000;25;0-15;11-13.5
0;2200;11,49;B;11;PRESTACAO;50123;28;0-15;11-13.5
0;8000;6,99;A;0;PRESTACAO;93000;26;0-15;0-8
0;15000;8,49;A;;ALUGADA;47000;27;Missing;8-11
0;11000;5,42;A;14;PRESTACAO;105000;24;0-15;0-8
0;4000;18,79;E;3;ALUGADA;72000;29;0-15;13.5+
0;5200;15,23;C;4;PRESTACAO;35000;35;0-15;13.5+
1;7000;10,99;B;2;ALUGADA;30000;21;0-15;8-11
1;13000;15,99;D;3;ALUGADA;120000;26;0-15;13.5+
0;20000;11,99;B;18;PROPRIA;58000;22;15-30;11-13.5
0;19425;11,99;B;1;ALUGADA;54000;45;0-15;11-13.5
1;12000;6,99;A;3;PRESTACAO;120000;39;0-15;0-8
0;7000;5,42;A;36;PRESTACAO;93000;27;30-45;0-8
0;4200;5,42;A;8;PRESTACAO;75000;29;0-15;0-8
0;2400;5,99;A;5;ALUGADA;23000;23;0-15;0-8
0;2500;10,59;B;6;ALUGADA;33000;25;0-15;8-11
0;5600;5,42;A;21;PRESTACAO;70000;27;15-30;0-8
0;9500;;A;7;ALUGADA;40000;29;0-15;Missing
0;1200;13,99;C;9;ALUGADA;36000;23;0-15;13.5+
0;10000;5,99;A;23;ALUGADA;84000;23;15-30;0-8
0;5650;5,42;A;15;PRESTACAO;48000;27;0-15;0-8
0;8000;11,99;B;0;ALUGADA;26000;22;0-15;11-13.5
0;13500;7,49;A;1;ALUGADA;64402;29;0-15;0-8
