Amount;First-Two
62,93;62
8867,52;88
3201,49;32
153,29;15
36,04;36
22,99;22
10419,67;10
267735,13;26
153393,75;15
456,77;45
241,69;24
285570,81;28
1689,84;16
7113,91;71
545,58;54
2941,96;29
179,58;17
5598,45;55
20,00;20
9004,03;90
99,78;99
1985,47;19
1263,02;12
6749,94;67
13445,15;13
117000,00;11
4770532,50;47
88,51;88
9,75;97
63,52;63
12526,12;12
7024,96;70
45,00;45
156,00;15
155,29;15
900,00;90
4,41;44
221,00;22
4864,25;48
149,66;14
443,32;44
85,62;85
568339,19;56
1433,00;14
3761,24;37
4574,66;45
620,17;62
1447,39;14
9569,56;95
4137,74;41
1620,79;16
121,00;12
350,18;35
2527,73;25
829,37;82
4147,56;41
135494,94;13
25,28;25
127,44;12
1,12;11
87313,20;87
532,62;53
429,71;42
25000,00;25
31043,06;31
1584,60;15
8836,83;88
2025,53;20
30,00;30
54,00;54
236,00;23
27,20;27
1516,97;15
16,16;16
12,15;12
5872,58;58
759,16;75
2549,49;25
118,45;11
177,91;17
67540,01;67
62,62;62
1906,56;19
12,14;12
741,18;74
23789,90;23
2525,00;25
628,26;62
40,55;40
56,53;56
177,02;17
473,84;47
32674,59;32
241481,02;24
1245,00;12
8000,00;80
80,20;80
10115,28;10
2990,96;29
189,04;18
1485,58;14
3279,83;32
26271,03;26
2266,65;22
919,44;91
4428,00;44
255,30;25
2060,50;20
89,10;89
8665,20;86
55,65;55
40,00;40
7753,68;77
43824,27;43
2760,51;27
2693,45;26
4546,00;45
8,09;80
9,63;96
426,00;42
7,04;70
505094,91;50
1035,20;10
5,00;50
302,18;30
32663,87;32
199,27;19
1212,00;12
1275000,00;12
95,86;95
295,90;29
3066,70;30
776,16;77
3,20;32
651,61;65
22,50;22
3934,59;39
27,77;27
190,00;19
69,19;69
1484,86;14
75,00;75
91,17;91
1712,09;17
0,10;10
20,00;20
3942,00;39
7243,20;72
4943,86;49
120,08;12
30,00;30
11287,64;11
594,39;59
9851,16;98
589,87;58
153111,41;15
4476,59;44
1797,02;17
844,00;84
2686,28;26
79,90;79
105,17;10
5778,55;57
383,75;38
354,96;35
245740,50;24
935,00;93
196,68;19
3,00;30
4360,34;43
100514,00;10
526,50;52
53800,06;53
371,17;37
525201,31;52
148,87;14
174,83;17
533503,31;53
190,43;19
0,99;99
862,08;86
410,40;41
297,49;29
800,00;80
0,69;69
220,48;22
10260,00;10
72,00;72
128,37;12
1661,75;16
1,42;14
306,51;30
1,16;11
273,60;27
335,00;33
12371,00;12
30,00;30
3314,88;33
283,69;28
8524,32;85
1134,42;11
706,29;70
59771,28;59
56,53;56
469,07;46
616,38;61
245,88;24
0,55;55
2254,92;22
54501,84;54
170,40;17
41476,55;41
198,14;19
1477,84;14
33447,60;33
3198,96;31
374,27;37
6537,10;65
406,49;40
456,89;45
1055,70;10
1461553,88;14
3586,50;35
5,31;53
4154,40;41
64000,53;64
343,90;34
2231,57;22
1400,00;14
1024,14;10
10,45;10
4180,52;41
1422385,38;14
600,00;60
70098,26;70
247,87;24
52,00;52
160,00;16
91,27;91
43,19;43
4000,00;40
2185,54;21
3208,85;32
460,80;46
38,02;38
449461,53;44
245,53;24
1353,53;13
5500,71;55
338248,84;33
402,60;40
9,75;97
73,00;73
7231629,00;72
458,54;45
51809,91;51
1,26;12
64,81;64
306,90;30
690,73;69
241,90;24
194,64;19
2619,49;26
1122,78;11
14,29;14
285,96;28
100,00;10
85,61;85
3454,55;34
108,01;10
7,15;71
229,19;22
6231,25;62
2,83;28
372,00;37
797,83;79
120,00;12
20336406,00;20
25670,82;25
199,52;19
95,39;95
155396,34;15
8310,00;83
625,00;62
155,04;15
17,25;17
108,35;10
800,00;80
3028,56;30
1807,92;18
4733,80;47
2692,13;26
54,00;54
30,00;30
15254,85;15
88,80;88
8,00;80
80,00;80
396,00;39
3906,40;39
925,24;92
2843666,00;28
317,46;31
194,52;19
3484,55;34
1153,92;11
2844,54;28
95,39;95
21,17;21
12565,44;12
57,29;57
1455,48;14
24,56;24
854,61;85
63,80;63
78,30;78
16852,86;16
500,00;50
195,23;19
9990,84;99
1300,00;13
8640,00;86
313,48;31
78806,07;78
7053,03;70
527,99;52
5000000,00;50
754,45;75
3642,30;36
47814,00;47
6,85;68
119831,53;11
2067,84;20
1000,00;10
19,50;19
1060,00;10
1876,01;18
56,53;56
1638,04;16
1508,18;15
1,21;12
167000,00;16
3713,78;37
6,44;64
10,00;10
320,00;32
825,00;82
999961,31;99
246607,80;24
15,45;15
18793,05;18
684,29;68
418,32;41
471,36;47
9,95;99
131,34;13
130000,00;13
195,00;19
15551,19;15
166,82;16
455,58;45
1165,30;11
400,00;40
33,43;33
58,66;58
357196,88;35
434,40;43
263,00;26
647,14;64
12,00;12
3110062,50;31
15268,86;15
37,44;37
16248,24;16
4652,80;46
6420,93;64
201,77;20
2240,32;22
5,75;57
850239,31;85
82,08;82
3265,29;32
311,53;31
17867,71;17
515,18;51
1363,27;13
5746,46;57
1354,25;13
15,00;15
42875,58;42
230,48;23
3632,00;36
60,00;60
366,82;36
1079,73;10
438,08;43
355,00;35
99,34;99
8867,52;88
14,95;14
508,49;50
107,47;10
96585,07;96
22,19;22
21319204,00;21
16875,65;16
14565,00;14
77,10;77
195,00;19
5,00;50
1291,52;12
14268,15;14
7225,20;72
9297,55;92
22489,20;22
800,84;80
27444,24;27
819,86;81
154310,81;15
66,41;66
423,77;42
301,30;30
139,06;13
969,26;96
5497,21;54
5248,08;52
1,82;18
38394,92;38
204,47;20
15543,90;15
589,65;58
157,84;15
60,87;60
2325,58;23
10,00;10
6,92;69
283,00;28
2192,31;21
969,26;96
396,92;39
6750,00;67
5143,21;51
26800,00;26
128,00;12
2221,30;22
66,23;66
7662,78;76
8593,82;85
2911732,50;29
127,59;12
1451,05;14
492,00;49
2753,00;27
3060,16;30
30,41;30
2306,00;23
1049499,13;10
2473,20;24
394,35;39
87,50;87
382,58;38
166,25;16
862,49;86
400051,19;40
1,00;10
115,09;11
8377,63;83
93,11;93
64,80;64
3,70;37
42,99;42
93,24;93
3680,78;36
2210,00;22
1251,74;12
64,80;64
40,00;40
34118,45;34
14900,55;14
310,00;31
12304,90;12
427660,19;42
4791,91;47
202,69;20
5,54;55
647,13;64
950,49;95
11423,52;11
80,00;80
2796,30;27
308,63;30
197,99;19
461,38;46
45,32;45
21,28;21
1942,59;19
541,00;54
26,95;26
2430,00;24
576,98;57
5,78;57
226,12;22
4,50;45
387450,00;38
994,40;99
24,68;24
177,62;17
378,49;37
56,53;56
3300,38;33
2641,87;26
21,77;21
180,00;18
25720,70;25
53059,46;53
38,37;38
6,20;62
5221098,00;52
3288,08;32
72,23;72
1,82;18
12981,54;12
4188,96;41
28,49;28
42,53;42
74,83;74
145,61;14
397,62;39
16358,58;16
37,08;37
2121,45;21
423,76;42
55799,26;55
375,00;37
32,10;32
310,00;31
33365,77;33
197,67;19
695,90;69
1576,08;15
1546,00;15
336,20;33
519,06;51
3517,11;35
1090,00;10
584,10;58
344,29;34
4585,33;45
144000,00;14
207,68;20
1717,49;17
779,00;77
903,00;90
3301,62;33
35910,00;35
56,53;56
18,80;18
143,04;14
800,00;80
291,60;29
6042,41;60
23,31;23
1991244,25;19
70,20;70
1173,74;11
15355,06;15
30,00;30
47,00;47
696,00;69
5647,14;56
900,00;90
602,73;60
1099,00;10
0,23;23
276,00;27
4961588,00;49
145,87;14
663117,88;66
57,62;57
43,22;43
5,12;51
3406,51;34
510,35;51
2738,06;27
25,65;25
2158,71;21
1217,00;12
67,36;67
2610,79;26
49,77;49
16,34;16
923,58;92
1290,23;12
447,00;44
1261,04;12
15,00;15
4652342,50;46
3000,00;30
11042575,00;11
6172,56;61
10280,39;10
0,25;25
400,00;40
13,76;13
312,12;31
1104,17;11
226,12;22
1252,51;12
2209,73;22
1,46;14
22532,00;22
116,27;11
155,04;15
62687,53;62
667,23;66
50,00;50
314,23;31
25,00;25
129,00;12
6415,39;64
2485,22;24
2039,99;20
92481,30;92
5,93;59
1133,05;11
47,91;47
840,21;84
17377,20;17
262024,48;26
8142,79;81
2413,44;24
156,08;15
97,29;97
124,23;12
76,13;76
21882,00;21
22,91;22
1832,03;18
16146,04;16
4590,00;45
783,83;78
539,69;53
993,18;99
333718,81;33
3761,10;37
64,80;64
1056,24;10
33424,22;33
53,10;53
5000000,00;50
8809,43;88
1245,00;12
900,00;90
8031,37;80
1104,17;11
315146,69;31
365,04;36
57,72;57
4452,00;44
30,87;30
1089,01;10
1145,00;11
262,20;26
38,78;38
6,93;69
25,00;25
120,00;12
1765,07;17
669072,75;66
6997,95;69
5,32;53
65,60;65
2269,45;22
381,45;38
1203,22;12
465,30;46
20,77;20
962,90;96
25,00;25
1186,40;11
321,70;32
25686,47;25
19618,60;19
2622,53;26
51,30;51
1274319,50;12
1178,00;11
31,10;31
153,50;15
1906,09;19
100,77;10
3975,00;39
78038,62;78
3881,36;38
1020,00;10
207535,48;20
22276,91;22
13841,06;13
109357,45;10
105,00;10
37102,95;37
38630676,00;38
505,16;50
4200,00;42
103,84;10
88,94;88
1666,66;16
1,23;12
6500,35;65
122,29;12
1120,00;11
7094,37;70
1400,00;14
11219,70;11
237831,56;23
299,00;29
90,00;90
17,07;17
56,39;56
493,31;49
50472,35;50
18412,15;18
226,96;22
500,00;50
4918389,00;49
39,88;39
284,03;28
177,50;17
23,85;23
2259,00;22
14361405,00;14
9,00;90
235,00;23
1843,58;18
0,08;80
905489,06;90
25,00;25
5,00;50
1245,00;12
252,00;25
51652,22;51
30,65;30
3309,17;33
275,00;27
958,01;95
1520,00;15
39,39;39
5227,47;52
76,74;76
3202,16;32
747,00;74
2872,80;28
1225,00;12
22458,13;22
2173,92;21
10,09;10
1236,82;12
5591,05;55
261,70;26
56,53;56
103,66;10
326,21;32
52954,01;52
103,84;10
1088,28;10
112,50;11
748,00;74
208,90;20
684,29;68
470,78;47
5,60;56
79,42;79
148341,58;14
88,00;88
26,60;26
213952,91;21
147,19;14
122231,14;12
67,89;67
1171,31;11
50,00;50
5,74;57
23735,15;23
15,35;15
163,00;16
1050,65;10
50000,00;50
1134,72;11
36401,71;36
40,00;40
62,50;62
395,64;39
254,00;25
0,82;82
4392,60;43
17,90;17
32203,72;32
328,42;32
60,00;60
53,31;53
0,44;44
2211,62;22
694415,69;69
36921,41;36
132,39;13
1261,04;12
63,00;63
2448,41;24
7498,24;74
58,46;58
358,00;35
158612,44;15
625,00;62
4,00;40
0,45;45
398,77;39
1,58;15
5168,48;51
10648,04;10
1719,66;17
1709893,00;17
201,40;20
110,26;11
324,00;32
27,00;27
836,00;83
73,07;73
791,96;79
572,00;57
2709,96;27
43,88;43
2435308,00;24
5,45;54
116,53;11
2792,04;27
5,41;54
44,65;44
472,28;47
8575,25;85
881,91;88
24371,75;24
9,00;90
46824,75;46
11000,00;11
87,30;87
2700,00;27
11716,25;11
21,00;21
308,00;30
80,55;80
872,20;87
1145,52;11
11,00;11
2258,12;22
14686,40;14
520,73;52
22052,88;22
198,00;19
6,53;65
1233,00;12
483358,59;48
40,00;40
3,42;34
113,21;11
304,92;30
224,67;22
1254,47;12
442,00;44
2534,72;25
3241,10;32
735,26;73
1448,76;14
9540,02;95
12480,55;12
146093,47;14
470,64;47
1722,46;17
7,84;78
304,90;30
9400,44;94
4280,63;42
1500,01;15
700,00;70
598,40;59
61046,66;61
5,10;51
543,57;54
742518,44;74
24,75;24
32,84;32
398,77;39
43,35;43
18479,50;18
243,98;24
480,64;48
195688,09;19
137,85;13
79335,05;79
645,20;64
200,00;20
20291,32;20
276,16;27
5485,19;54
3806178,75;38
1184,51;11
21013,28;21
163,41;16
247,17;24
746,68;74
607,79;60
50848,13;50
484,85;48
1429,80;14
1198,39;11
337,36;33
4051,08;40
15,57;15
6128,00;61
157,58;15
852,61;85
40,05;40
40000,00;40
29035,20;29
236,50;23
62676,00;62
155098,13;15
105,96;10
42,24;42
2801,59;28
1411,20;14
37084,99;37
60,00;60
252,87;25
1371,38;13
608,56;60
1844,19;18
2162,81;21
54,62;54
2,60;26
661,50;66
852,61;85
167,74;16
345,00;34
23,01;23
450,00;45
3750,00;37
1028,36;10
1315,46;13
43,38;43
9792,73;97
1861,43;18
6550,15;65
31325,04;31
19075,50;19
9,00;90
632616,50;63
8,31;83
5,89;58
505,53;50
18,69;18
1650,23;16
42700,25;42
26,62;26
5576,95;55
820882,25;82
324,50;32
17,96;17
43,15;43
6284,43;62
2169,36;21
5,00;50
180,00;18
54,77;54
1240,02;12
1002,57;10
441,93;44
714,46;71
5132,16;51
250,00;25
272810,69;27
67,27;67
500,00;50
5826,60;58
30819,92;30
151,03;15
28620,29;28
53,24;53
352,50;35
2442,31;24
194,12;19
487,30;48
43,90;43
5497,24;54
1493,45;14
15030,73;15
8991,31;89
25,00;25
270,00;27
1448993,88;14
1096,49;10
117,70;11
39,00;39
2551,82;25
529,42;52
35,00;35
63,26;63
5876,00;58
20,00;20
5014,63;50
144003,80;14
1884,96;18
11495000,00;11
339783,44;33
208,00;20
9,52;95
144,98;14
347148,44;34
901,37;90
2768929,50;27
68,00;68
72924,57;72
92,53;92
185,00;18
26,60;26
11060,89;11
4377,67;43
12064,25;12
173,60;17
7313,31;73
651,24;65
604,69;60
35793,72;35
36,82;36
93,41;93
56543,77;56
6099,41;60
36,45;36
87,30;87
6595,25;65
122,48;12
9,36;93
141488,97;14
2,00;20
115,33;11
1800,00;18
2,91;29
1979,00;19
2353,75;23
800,00;80
400,00;40
1300,32;13
1621,67;16
1141,04;11
25,50;25
398632,06;39
1,67;16
26,41;26
19,78;19
218883,92;21
2808,75;28
704,23;70
514,20;51
30,11;30
224,00;22
950,98;95
90,84;90
1524,35;15
3615,28;36
2899,31;28
94,48;94
2699,28;26
100,00;10
284,00;28
3507,85;35
624,96;62
5,56;55
1397,39;13
250,00;25
10,35;10
12956,92;12
43858,13;43
11619,45;11
86919,30;86
7096,32;70
130,00;13
21,51;21
22844,93;22
2199,77;21
421,62;42
439,64;43
5155,47;51
100,00;10
18136,80;18
74,83;74
900,03;90
750,00;75
4788,92;47
658,90;65
3821,98;38
7560,83;75
1067,00;10
63,80;63
1469,00;14
82,82;82
2521,76;25
100,00;10
13428,88;13
11,27;11
3410,07;34
5120,99;51
12232,21;12
49,28;49
2195,32;21
2015,00;20
101,44;10
18244,80;18
32240,53;32
0,14;14
615,00;61
3,73;37
529,47;52
2424,00;24
121,22;12
19,61;19
45,00;45
532,00;53
21388,00;21
2068401,75;20
103,75;10
16947,05;16
3044,96;30
836,91;83
15,31;15
225,75;22
2396,67;23
1498,08;14
326,90;32
834,50;83
8174,88;81
16034,11;16
25,65;25
219,41;21
1029,23;10
3635,69;36
17012,90;17
5,00;50
8640,00;86
1553,19;15
851,00;85
49,01;49
69,61;69
31173,65;31
74276,67;74
2823810,75;28
3380,17;33
347,70;34
200,00;20
713,66;71
27504,72;27
1000,00;10
219,38;21
163,67;16
3201,62;32
30,29;30
68540,95;68
12859,70;12
67306,77;67
556,97;55
40591,85;40
59,75;59
848,00;84
130,83;13
90,00;90
1754,00;17
100203,31;10
884,00;88
2074,46;20
12193,52;12
2560,50;25
17054,06;17
20660,85;20
110,00;11
6308,00;63
1130,14;11
253,05;25
25130,74;25
515,00;51
2728,74;27
111,72;11
48,03;48
1984,30;19
43,66;43
8494,53;84
10438,25;10
2,00;20
5,90;59
2,07;20
4418,42;44
91,40;91
122,17;12
4755,60;47
185,18;18
5729,78;57
533,90;53
15,31;15
2241,84;22
11904,48;11
1,33;13
6149,16;61
8462,89;84
8991,27;89
75453,42;75
296,24;29
40,00;40
141689,00;14
290,00;29
360,00;36
1112,00;11
5,00;50
1215,54;12
410,53;41
77,04;77
27,57;27
2390,26;23
3250,00;32
2192,64;21
199,50;19
1124,87;11
45,00;45
57,50;57
826,45;82
81,90;81
33,33;33
12752,64;12
56,53;56
302,44;30
151,66;15
31746,00;31
6200,00;62
801,97;80
11297,01;11
1544,40;15
3,90;39
92,40;92
10401749,00;10
11,67;11
289496,00;28
30,00;30
21,03;21
9878,00;98
120,42;12
455,26;45
1741,36;17
1377,47;13
317,86;31
870,83;87
485,60;48
12922,09;12
532027,44;53
79,96;79
2169,01;21
153,23;15
31,34;31
111,54;11
3165,11;31
18622,80;18
440,00;44
2,76;27
14,85;14
1491,84;14
248,33;24
1002,33;10
800,00;80
122,49;12
120,00;12
14107,63;14
464,00;46
164,69;16
895,50;89
1,70;17
15,00;15
580,00;58
426,00;42
4104,95;41
27,54;27
43719,00;43
86,50;86
124275,79;12
141,11;14
208,33;20
234,00;23
10,65;10
1,43;14
2121,19;21
1733,76;17
6,92;69
555,99;55
4210,56;42
3,68;36
30,00;30
1798,20;17
29372,15;29
632,61;63
17,74;17
91268,67;91
7,44;74
150,00;15
176,79;17
12,35;12
6381,36;63
125,00;12
681,94;68
452520,84;45
168,88;16
0,75;75
84,00;84
3125,59;31
2038,19;20
27,69;27
310,14;31
17630,00;17
43,30;43
20011,73;20
379,31;37
8176,93;81
18,46;18
2528,56;25
538815,81;53
1047,50;10
6127037,50;61
215,73;21
35,00;35
14791,82;14
1,05;10
3382,99;33
2778,17;27
514,67;51
8654,40;86
727,00;72
36028,80;36
19,23;19
345,00;34
427,82;42
421,20;42
1139,25;11
10,50;10
30472,75;30
9,53;95
1829,80;18
3098,91;30
1866,64;18
172,99;17
10071,41;10
48,63;48
309,39;30
5,00;50
3440,00;34
486,00;48
5185,60;51
64,64;64
2423,08;24
84,24;84
52,90;52
2867,89;28
500,00;50
66,33;66
1438,58;14
50,00;50
5,12;51
834843,75;83
402,50;40
9858,47;98
3700,00;37
94768,91;94
791,60;79
10,35;10
3377,53;33
800,29;80
1346272,25;13
726,44;72
523,01;52
5137,79;51
1876,25;18
45,00;45
11751,09;11
319,13;31
15,86;15
5579,92;55
14650,56;14
36790,29;36
4299,40;42
170,10;17
9552,98;95
45,00;45
11250,72;11
2052,66;20
73230,15;73
4579,20;45
10,50;10
100,11;10
5168,47;51
1369,37;13
91935,71;91
18293,04;18
2847,66;28
24,04;24
300,00;30
376,00;37
0,01;10
139612,27;13
280981,13;28
192,38;19
5415,80;54
121951,40;12
33,96;33
45,66;45
25,00;25
259,20;25
2217,60;22
288,00;28
34990,31;34
29,00;29
894,12;89
2448,41;24
2109,07;21
13453,20;13
1785,97;17
227533,70;22
40,00;40
818,98;81
900,03;90
40,33;40
36853,64;36
2025,53;20
294512,41;29
805,10;80
195,00;19
220,46;22
4538,47;45
19,85;19
159265,61;15
5,00;50
40,00;40
954845,19;95
30222,00;30
20505,60;20
53,53;53
622,44;62
24955,00;24
348,27;34
125,00;12
122,36;12
45000,00;45
14151,03;14
30,00;30
100000,00;10
1195,05;11
28349,42;28
59873,18;59
2088,14;20
40,00;40
72,00;72
372,84;37
1709,33;17
1504,65;15
13990,73;13
126,05;12
31,80;31
126,00;12
2079,02;20
342,20;34
699,50;69
28903,63;28
1600,00;16
40,00;40
593,69;59
84,00;84
32,40;32
342,00;34
4837,49;48
2879,01;28
18492,22;18
140,00;14
54,28;54
1827,50;18
109,10;10
13,89;13
14654,99;14
1093,01;10
2791,60;27
136,00;13
365,96;36
9599,40;95
6097,69;60
15,79;15
2,70;27
116,41;11
12779,16;12
28,04;28
803673,75;80
650,00;65
6,36;63
168,91;16
176094,09;17
143,07;14
8452,88;84
493,16;49
4393,86;43
158,00;15
800,00;80
67000,00;67
1222,25;12
1171,56;11
440,34;44
1596,64;15
450,00;45
3105,06;31
267,74;26
18261,25;18
348722,81;34
450,00;45
5,46;54
16853,76;16
3700,03;37
41,04;41
25,44;25
119796,66;11
273463,19;27
10,52;10
146,54;14
367,52;36
87,79;87
41,47;41
34122,43;34
14055,08;14
1520,00;15
1447,05;14
99,00;99
1209,95;12
531,82;53
44815,21;44
15,89;15
1950,75;19
76,50;76
21465,35;21
90,34;90
17,31;17
16460,25;16
827,78;82
60233,69;60
5550,79;55
2214,55;22
33298,77;33
1582,01;15
427,56;42
947,48;94
20,78;20
586,76;58
1218,59;12
25,01;25
2693,00;26
1039,22;10
1097482,25;10
1364,85;13
233398,81;23
1646,36;16
246724,16;24
194000,00;19
5024,56;50
286,53;28
28,00;28
271908,13;27
134955,81;13
1196,07;11
295,12;29
36,90;36
11090,88;11
126,57;12
30,00;30
27880,56;27
280,22;28
727700,06;72
1428,41;14
10954,80;10
527,28;52
712,08;71
49,29;49
3240,00;32
47737,41;47
225,00;22
1088,89;10
11,62;11
8,75;87
205730,73;20
359448,41;35
262,71;26
582,26;58
362,79;36
110,93;11
1766,67;17
270,00;27
15327,28;15
9,00;90
1548,72;15
15479,93;15
4701,19;47
433,63;43
1807,92;18
1228,44;12
7900,64;79
1870,11;18
1354,25;13
99,00;99
505,00;50
260,00;26
291,60;29
22,24;22
781,00;78
2320528,25;23
19847,52;19
515,25;51
180,00;18
96,00;96
278298,56;27
640909,19;64
4941,24;49
13550,52;13
2851,40;28
1580,00;15
714,50;71
1576,08;15
12,64;12
7862,40;78
50,00;50
2763,17;27
85,10;85
41928,12;41
30,00;30
9990,01;99
497,09;49
241,00;24
56,96;56
852,01;85
5,04;50
2947,77;29
418,07;41
5,00;50
30,86;30
3148,05;31
2452,19;24
0,64;64
101,98;10
2905,20;29
28,00;28
1332,54;13
2598,39;25
530297,00;53
15,14;15
361,00;36
902,15;90
105,00;10
25,90;25
147,00;14
89,93;89
90,00;90
10198,74;10
17901,87;17
9,77;97
40,00;40
8106,64;81
156,49;15
22,07;22
48,18;48
36,00;36
15,17;15
136,82;13
4178,57;41
1912,26;19
1393,91;13
682,00;68
40703,78;40
5327,28;53
94,28;94
4766,30;47
120,00;12
40,35;40
108,00;10
30,00;30
1420,56;14
3125,59;31
436,82;43
30,00;30
177,00;17
1386,13;13
1,00;10
17270,00;17
684,29;68
185,00;18
890,21;89
152,42;15
842,00;84
80,00;80
1843,64;18
2000000,00;20
2205,00;22
251,85;25
53,00;53
109,56;10
7554,37;75
9,68;96
307,29;30
3179,54;31
115,52;11
15,67;15
80,00;80
2,00;20
2980,80;29
376,60;37
156,00;15
0,12;12
1957,58;19
147,12;14
50,00;50
3000,00;30
6630,50;66
14,21;14
371,11;37
481,70;48
29,16;29
25852,50;25
5016746,00;50
15,57;15
25,11;25
24,44;24
1445,89;14
22036,20;22
0,77;77
51,74;51
103,63;10
11,84;11
109,80;10
536,62;53
94143,82;94
391,79;39
270,00;27
1325,00;13
1995,69;19
8,50;85
15244,56;15
625,00;62
88153,65;88
5159,38;51
376,27;37
10800,00;10
59,41;59
7345,89;73
480511,88;48
82822,56;82
3454,50;34
12,64;12
590,24;59
4700,00;47
33,39;33
547,72;54
1986,00;19
823,07;82
3,82;38
266904,50;26
4395,98;43
554,54;55
2344,00;23
23244,99;23
10013,85;10
