"stmt_frq";"date_acct";"type_disp";"date_loan";"amount";"duration";"payments";"response";"date_birth";"gender";"type_card";"min1";"max1";"mean1";"min2";"max2";"mean2";"min3";"max3";"mean3";"min4";"max4";"mean4";"min5";"max5";"mean5";"min6";"max6";"mean6";"has_card"
"monthly";9167;"DISPONENT";9457;73056;48;1522;"1";2566;"F";"0.NA";15853,7;23062,3;20589,7285714286;15853,7;25480,9;21773,4857142857;15853,7;25480,9;22379,0545454545;15853,7;27152,3;22809,6103448276;15853,7;33555,4;23980,5805555556;15853,7;33555,4;24516,4925;"0"
"monthly";9169;"OWNER";9634;320592;48;6679;"1";312;"F";"classic";34876,6;74948,6;48631,2833333333;34876,6;89013,1;58186,8714285714;33264,2;89013,1;56550,8619047619;33264,2;89013,1;56152,9827586207;33264,2;101393,1;63572,9125;33264,2;105650,4;65306,8869565217;"1"
"monthly";9169;"DISPONENT";9634;320592;48;6679;"1";34827;"M";"0.NA";34876,6;74948,6;48631,2833333333;34876,6;89013,1;58186,8714285714;33264,2;89013,1;56550,8619047619;33264,2;89013,1;56152,9827586207;33264,2;101393,1;63572,9125;33264,2;105650,4;65306,8869565217;"0"
"monthly";9169;"OWNER";9294;29784;24;1241;"1";-7;"F";"0.NA";31979,3;49220,3;39706,6333333333;28456,3;49220,3;36562,8;20153,4;49220,3;33280,5555555556;11694;49220,3;30119,3636363636;200;49220,3;27626,0833333333;200;49220,3;27626,0833333333;"0"
"monthly";9169;"DISPONENT";9294;29784;24;1241;"1";1273;"M";"0.NA";31979,3;49220,3;39706,6333333333;28456,3;49220,3;36562,8;20153,4;49220,3;33280,5555555556;11694;49220,3;30119,3636363636;200;49220,3;27626,0833333333;200;49220,3;27626,0833333333;"0"
"monthly";9172;"OWNER";9695;20196;36;561;"1";420;"M";"0.NA";48180,6;71826,6;65115,7;41689,8;77158,8;64769,6;41689,8;77158,8;63391,7894736842;41689,8;77158,8;62627,192;41689,8;77158,8;61983,1212121212;41689,8;77158,8;62020,5974358974;"0"
"weekly";9174;"OWNER";9607;249312;48;5194;"1";31186;"M";"0.NA";26707,3;74890,5;42923,3285714286;5850,3;74890,5;31326,7727272727;5834,2;74890,5;26425,5176470588;4557,3;74890,5;23424,6208333333;4557,3;74890,5;22476,9448275862;4557,3;74890,5;27336,2972222222;"0"
"monthly";9174;"OWNER";9353;107640;24;4485;"1";32832;"F";"0.NA";29443,4;76004,4;48007,9111111111;29443,4;79584,4;49923,475;29443,4;107783,7;54742,45625;29443,4;107783,7;55284,7315789474;29443,4;107783,7;53528,0454545455;600;107783,7;50606,625;"0"
"monthly";9181;"OWNER";9539;113544;36;3154;"1";26558;"M";"0.NA";13386,8;39327,2;25046,86;13386,8;39327,2;25826,07;13386,8;49521,9;27106,0607142857;13386,8;52021,9;29351,9088235294;13386,8;52021,9;30568,3928571429;13386,8;52021,9;30954,602;"0"
"weekly";9181;"OWNER";9568;202788;36;5633;"1";30516;"F";"0.NA";45418,6;93617,6;62543,0285714286;26832,1;93617,6;51257,6785714286;25107,3;93617,6;48179,8045454545;25107,3;114155,9;53439,209375;25107,3;114155,9;53483,755;25107,3;114155,9;54343,7456521739;"0"
"monthly";9193;"OWNER";9395;36168;12;3014;"1";33468;"M";"0.NA";25349,1;43430,1;31580,5;25349,1;49321,2;35649,2588235294;25349,1;63738;41395,696;25349,1;63738;42360,525;25349,1;63738;42238,6451612903;18445,2;63738;40812,1941176471;"0"
"monthly";9200;"OWNER";9773;77184;36;2144;"1";31023;"F";"0.NA";22446;23060,6;22877,625;22446;24872,5;23716,2285714286;22446;106347,5;32866,5866666667;6477,3;106347,5;41958,04;6477,3;106347,5;40452,5535714286;6477,3;106347,5;40108,0676470588;"0"
"monthly";9203;"OWNER";9819;72120;12;6010;"1";30264;"F";"gold";69570,7;105631,7;88678,02;54597,8;105631,7;80851,57;37375,9;105631,7;75699,15;37375,9;105631,7;73516,5590909091;37375,9;105631,7;70469,9419354839;37375,9;109338,9;73428,545945946;"1"
"monthly";9203;"DISPONENT";9819;72120;12;6010;"1";32540;"M";"0.NA";69570,7;105631,7;88678,02;54597,8;105631,7;80851,57;37375,9;105631,7;75699,15;37375,9;105631,7;73516,5590909091;37375,9;105631,7;70469,9419354839;37375,9;109338,9;73428,545945946;"0"
"monthly";9204;"OWNER";9476;191880;60;3198;"1";28921;"M";"0.NA";51185,4;97252;75576,9294117647;38396,4;112520,4;73273,8;13848,8;112520,4;61740,1294117647;13848,8;112520,4;57843,56;13848,8;128539,4;61402,7901960784;13848,8;128539,4;55807,4968253968;"0"
"monthly";9204;"OWNER";9755;181020;60;3017;"1";35228;"F";"0.NA";27426;45526;34729,4333333333;27014,9;45526;33887,7909090909;26905,3;46544,3;33999,7210526316;23919,7;51069,7;34116,8739130435;23808,9;51069,7;34484,6466666667;23808,9;51069,7;34443,8514285714;"0"
"monthly";9204;"DISPONENT";9755;181020;60;3017;"1";35847;"M";"0.NA";27426;45526;34729,4333333333;27014,9;45526;33887,7909090909;26905,3;46544,3;33999,7210526316;23919,7;51069,7;34116,8739130435;23808,9;51069,7;34484,6466666667;23808,9;51069,7;34443,8514285714;"0"
"monthly";9213;"OWNER";9695;32640;48;680;"1";26585;"M";"0.NA";10057;22900;15421,16;10057;43206;24115,7294117647;10057;43206;27058,7666666667;10057;43206;27194,8032258065;10057;43206;26488,8789473684;10057;43206;25008,2125;"0"
"monthly";9216;"OWNER";9446;60156;36;1671;"0";2411;"M";"0.NA";41876,3;159712,8;80335,7307692308;41876,3;159712,8;75057,7454545455;41876,3;159712,8;81872,7470588235;35675,2;159712,8;75194,4627906977;31534,3;159712,8;78100,3269230769;31534,3;159712,8;76116,4927272727;"0"
"monthly";9222;"OWNER";9382;188688;48;3931;"1";34902;"F";"0.NA";23579,7;68216,5;37722,275;23579,7;70631,5;42242,9727272727;23579,7;71255,7;46644,6285714286;23579,7;71255,7;47513,8176470588;23579,7;71255,7;45204,24;400;71255,7;42203,1727272727;"0"
"monthly";9223;"OWNER";9506;20352;48;424;"1";28553;"F";"0.NA";21281,5;35039,9;28898,08;21281,5;40679,9;30268,1117647059;21281,5;40679,9;30474,5913043478;21281,5;40679,9;31828,8466666667;21281,5;44427,9;32802,7571428571;21281,5;44427,9;33550,9666666667;"0"
"monthly";9223;"DISPONENT";9506;20352;48;424;"1";30097;"M";"0.NA";21281,5;35039,9;28898,08;21281,5;40679,9;30268,1117647059;21281,5;40679,9;30474,5913043478;21281,5;40679,9;31828,8466666667;21281,5;44427,9;32802,7571428571;21281,5;44427,9;33550,9666666667;"0"
"monthly";9225;"OWNER";9719;85632;48;1784;"1";28951;"F";"0.NA";68518,9;117238,7;84670,06;53181,9;117238,7;72736,4083333333;49513,8;117238,7;66643,6833333333;49513,8;127711,5;69494,7708333333;49513,8;127711,5;72209,7548387097;40467,1;156504,1;76990,7837209302;"0"
"monthly";9227;"OWNER";9615;30276;12;2523;"0";25314;"F";"0.NA";24930,3;43430,3;29615,9125;24128,5;43430,3;28725,15625;11505,8;43430,3;26835,8375;11505,8;43430,3;27828,8382352941;11505,8;43430,3;27958,2179487179;11505,8;43430,3;28017,1042553191;"0"
"monthly";9227;"OWNER";9615;30276;12;2523;"0";25314;"F";"0.NA";715;18915;14062,4166666667;715;35162,2;18239,3142857143;715;35162,2;15123,2285714286;715;41024,4;19232,03;715;41024,4;19353,5878787879;715;41024,4;18059,3166666667;"0"
"weekly";9229;"OWNER";9496;189696;24;7904;"1";27660;"M";"0.NA";34539,2;88662,1;58558,38;27394;88662,1;58156,06;27394;88662,1;50652,0689655172;20241,4;88662,1;48836,9707317073;20241,4;88662,1;52132,968627451;20241,4;88662,1;52996,19;"0"
"weekly";9229;"DISPONENT";9496;189696;24;7904;"1";27345;"F";"0.NA";34539,2;88662,1;58558,38;27394;88662,1;58156,06;27394;88662,1;50652,0689655172;20241,4;88662,1;48836,9707317073;20241,4;88662,1;52132,968627451;20241,4;88662,1;52996,19;"0"
"weekly";9229;"OWNER";9758;74124;36;2059;"1";25304;"F";"0.NA";25658;35350;30184,4285714286;23357,4;83838,4;39796,7058823529;23285,7;83838,4;35959,5375;23285,7;83838,4;36544,7515151515;23285,7;103193,8;43382,8209302326;23285,7;103193,8;44599,458490566;"0"
"monthly";9233;"OWNER";9559;213300;36;5925;"1";34445;"M";"0.NA";12344,2;33135,2;25554,4666666667;12344,2;33539,2;23949,7894736842;12344,2;42443,7;26495,9703703704;12344,2;42443,7;27408,1212121212;12344,2;42443,7;27604,4358974359;12344,2;42443,7;28620,5782608696;"0"
"weekly";9235;"OWNER";9785;396120;60;6602;"1";29221;"F";"classic";49000,1;88610,1;70751,9;45636,9;88610,1;67529,3;40295,7;88610,1;64010,5941176471;40295,7;96352,4;63677,6739130435;35092,6;96352,4;61516,2275862069;24882,6;96352,4;58046,8297297297;"1"
"after_tr";9239;"OWNER";9869;232560;48;4845;"1";25318;"F";"0.NA";20619,9;64446;40400,7833333333;20619,9;64446;41706,5086956522;20619,9;65902,9;44797,0454545455;20619,9;65902,9;44433,3857142857;11450,4;65902,9;42688,0916666667;11450,4;65902,9;40697,8508474576;"0"
"monthly";9242;"OWNER";9411;21852;36;607;"1";31019;"M";"classic";34499,4;60863,2;44481,7666666667;34499,4;60863,2;45551,9333333333;34499,4;60863,2;45407,2916666667;34499,4;60863,2;44424,1;19191;60863,2;40386,7944444444;700;60863,2;38298,0157894737;"1"
"monthly";9246;"OWNER";9434;73836;36;2051;"1";35577;"F";"classic";45132,1;67827,4;62691,5;45132,1;67827,4;57805,3;45132,1;67827,4;59463,0555555556;45132,1;129607,8;71023,4933333333;25203,1;129607,8;65638,6647058824;23684;129607,8;61223,3894736842;"1"
"monthly";9254;"OWNER";9924;88704;48;1848;"1";33174;"F";"0.NA";12094,5;18504,5;14160,8;9953,6;19303,6;13868,8;9953,6;23629,7;14666,635;9953,6;23629,7;14592,1653846154;9953,6;23629,7;14993,5060606061;9953,6;25422,7;15602,9;"0"
"monthly";9254;"DISPONENT";9924;88704;48;1848;"1";32158;"M";"0.NA";12094,5;18504,5;14160,8;9953,6;19303,6;13868,8;9953,6;23629,7;14666,635;9953,6;23629,7;14592,1653846154;9953,6;23629,7;14993,5060606061;9953,6;25422,7;15602,9;"0"
"monthly";9258;"OWNER";9811;110136;24;4589;"1";32196;"F";"0.NA";40746,5;66596,1;48825,66;15030,9;66596,1;40515,9166666667;15030,9;66596,1;37995,6764705882;15030,9;95901,4;49874,676;15030,9;95901,4;46771,7387096774;15030,9;140542,8;55763,7125;"0"
"monthly";9265;"OWNER";9730;91152;24;3798;"1";26641;"M";"classic";31189,8;57204,4;47373,625;31189,8;63176,3;49463,8857142857;31189,8;65918,5;49917,0714285714;31189,8;65918,5;50046,2923076923;31189,8;65918,5;49301,79375;31189,8;67634,8;49469,4054054054;"1"
"monthly";9268;"OWNER";9885;68340;60;1139;"1";30390;"M";"0.NA";36447,7;60756,7;46686,1166666667;24220,1;60756,7;43229,1769230769;24220,1;60756,7;41215,7;24220,1;60756,7;40444,7222222222;24220,1;60756,7;39709,8117647059;24220,1;60756,7;39223,035;"0"
"monthly";9270;"OWNER";9855;115812;36;3217;"1";30467;"M";"0.NA";28378,1;74292,7;57809,5285714286;28378,1;74292,7;50922,65;28378,1;84991;58193,0315789474;28378,1;111043,8;60468,6620689655;28378,1;111043,8;57737,3617647059;28378,1;111043,8;60430,4829268293;"0"
"weekly";9276;"OWNER";9432;419880;60;6998;"1";27696;"F";"0.NA";24404,4;100090,4;51532,4;24404,4;104039,9;60180,6777777778;24404,4;104039,9;63637,3333333333;24404,4;104039,9;65097,5714285714;24404,4;104039,9;62832,4117647059;200;104039,9;59352,8333333333;"0"
"weekly";9276;"DISPONENT";9432;419880;60;6998;"1";26758;"M";"0.NA";24404,4;100090,4;51532,4;24404,4;104039,9;60180,6777777778;24404,4;104039,9;63637,3333333333;24404,4;104039,9;65097,5714285714;24404,4;104039,9;62832,4117647059;200;104039,9;59352,8333333333;"0"
"monthly";9277;"OWNER";9714;270384;48;5633;"1";33699;"M";"0.NA";17837,8;57835,1;29769,2166666667;17837,8;68805,8;36172,2066666667;17837,8;82605,8;38458,2318181818;17837,8;82605,8;42582,6586206897;17837,8;82605,8;43294,7142857143;17837,8;82605,8;43882,8214285714;"0"
"monthly";9278;"OWNER";9688;19044;36;529;"1";1555;"F";"0.NA";33942,3;50167,6;38696,05;33942,3;62542,3;40981,02;33942,3;62542,3;42942,6470588235;33942,3;62542,3;43799,0954545455;33942,3;62542,3;43681,2178571429;33942,3;62542,3;43048,8666666667;"0"
"monthly";9283;"OWNER";9924;119136;48;2482;"1";34102;"F";"0.NA";26808,1;45721;38405,94;26808,1;48560,7;36636,4066666667;26808,1;75691,7;42937,86;26808,1;75691,7;41635,4833333333;26808,1;75691,7;41192,9555555556;21861,2;75691,7;38583,2;"0"
"monthly";9285;"OWNER";9882;38520;12;3210;"1";25541;"M";"0.NA";13994,3;22029,3;18883,2666666667;13342,4;22029,3;18481,76875;13342,4;24719,9;19747,6090909091;13342,4;27674;20868,4;13342,4;27674;21348,3705882353;13342,4;27674;21189,7073170732;"0"
"monthly";9289;"OWNER";9462;31176;24;1299;"1";35822;"M";"0.NA";32635,1;58105,7;47527,9;32635,1;65769,6;52373,2916666667;32635,1;65769,6;52665,54;32635,1;65769,6;51633,2333333333;27489,1;65769,6;50199,42;700;65769,6;46304,152173913;"0"
"monthly";9294;"OWNER";9597;215616;48;4492;"0";31824;"M";"0.NA";-3424,6;12040,6;49,2500000000001;-3424,6;28275,4;8236,73125;-3424,6;28454,5;11343,744;-3424,6;31461,2;14994,8485714286;-3424,6;43230,4;17304,2951219512;-3424,6;48544,7;19467,1673913043;"0"
"monthly";9296;"OWNER";9764;194940;36;5415;"1";34636;"M";"0.NA";19281,3;49512,3;32242,82;19204,5;49512,3;28394,0777777778;19204,5;49512,3;28644,1;19204,5;49512,3;29771,9941176471;19204,5;56638,9;33630,2714285714;14334,1;56638,9;31908,6846153846;"0"
"monthly";9300;"OWNER";9712;155640;24;6485;"1";26669;"F";"0.NA";40321,4;60701,4;50875,9;37710,4;70311,5;52266,3611111111;35676,1;70311,5;49493,424;35218,4;70311,5;48162,9714285714;32237,5;70311,5;46504,9704545455;28717,6;70311,5;44799,8403846154;"0"
"monthly";9305;"OWNER";9933;83280;48;1735;"1";26240;"F";"classic";25347,9;41045,9;30421,5142857143;19798,4;45458,4;30302,4631578947;19798,4;48698,4;32444,7769230769;19798,4;49711,5;33239,35;19798,4;53499,2;34289,8428571429;19798,4;53499,2;35157,5;"1"
"after_tr";9316;"OWNER";9480;232560;48;4845;"1";28;"F";"0.NA";39227,5;63822,5;52742,5875;39227,5;94377,2;63708,4333333333;39227,5;102665,9;70566,3277777778;39227,5;102665,9;70188,5434782609;29354,8;102665,9;66985,844;600;102665,9;63188,6333333333;"0"
"monthly";9316;"OWNER";9952;74040;12;6170;"1";31483;"F";"0.NA";35149,2;58812,2;44754,6666666667;28313,3;58812,2;42139,3173913044;28140;65103;45401,9540540541;28140;73209;48097,2106382979;28140;73209;47700,6410714286;28140;73209;46908,0184615385;"0"
"monthly";9319;"OWNER";10003;100260;60;1671;"1";35628;"M";"classic";48243,7;88954,6;65285,55;40107,6;88954,6;61143,6636363636;2491,6;88954,6;50602,395;2491,6;106481,5;51689,6785714286;2491,6;106481,5;50519,9096774194;2491,6;106481,5;49241,0363636364;"1"
"monthly";9325;"OWNER";9812;276300;60;4605;"1";2378;"M";"0.NA";22973,1;33712;28967,7285714286;22973,1;36338,2;30590,4733333333;22973,1;36338,2;30686,535;22973,1;36338,2;30167,8692307692;18293,3;36338,2;28714,3882352941;18293,3;36338,2;28294,7275;"0"
"monthly";9325;"OWNER";9622;123600;60;2060;"1";35609;"M";"0.NA";15464,2;17164,2;15913,55;13020;17164,2;14654,65;13020;17164,2;14827,5;13020;46470,7;20220,35;13020;87274,5;29418,3888888889;13020;87274,5;31532,11875;"0"
"monthly";9325;"DISPONENT";9622;123600;60;2060;"1";33341;"F";"0.NA";15464,2;17164,2;15913,55;13020;17164,2;14654,65;13020;17164,2;14827,5;13020;46470,7;20220,35;13020;87274,5;29418,3888888889;13020;87274,5;31532,11875;"0"
"weekly";9328;"OWNER";9646;173016;36;4806;"1";27447;"F";"classic";41819,6;116119,6;74784,8454545455;41819,6;116119,6;70567,8913043478;32950,6;116119,6;66614,7678571429;32950,6;116119,6;64350,4564102564;32950,6;123928,2;69439,1818181818;18865,3;123928,2;65501,25625;"1"
"monthly";9333;"OWNER";9462;137904;24;5746;"0";35920;"M";"0.NA";31381,7;43259,7;36600,3666666667;28381;43259,7;34950,0166666667;19907,4;43259,7;32186,4777777778;12478;43259,7;29275,8454545455;600;43259,7;26886,1916666667;600;43259,7;26886,1916666667;"0"
"weekly";9337;"OWNER";9952;148140;36;4115;"1";33667;"F";"0.NA";26114,5;57689,5;37759,5666666667;23599;57689,5;35226,9571428571;23599;57955,1;37077,26;23599;76914,2;40067,9433333333;23599;76914,2;40130,9648648649;23599;76914,2;41306,8571428571;"0"
"monthly";9338;"OWNER";9702;96768;36;2688;"1";35799;"F";"0.NA";13202,4;42596,4;29519,6666666667;13202,4;58975,4;37145,1166666667;13202,4;92326,3;48049,0444444444;13202,4;92326,3;47589,5;13202,4;92326,3;48130,5838709677;13202,4;117830,9;51535,245;"0"
"monthly";9338;"DISPONENT";9702;96768;36;2688;"1";33491;"M";"0.NA";13202,4;42596,4;29519,6666666667;13202,4;58975,4;37145,1166666667;13202,4;92326,3;48049,0444444444;13202,4;92326,3;47589,5;13202,4;92326,3;48130,5838709677;13202,4;117830,9;51535,245;"0"
"monthly";9340;"OWNER";9815;359760;60;5996;"1";3437;"M";"0.NA";11599,4;44669,4;25633,4666666667;7710,2;44669,4;18753,675;7710,2;44669,4;19698,5444444444;7710,2;127807,6;36013,124137931;7710,2;127807,6;35391,4709677419;7710,2;127807,6;35217,2151515151;"0"
"monthly";9345;"OWNER";9952;102240;60;1704;"1";27660;"F";"classic";30295,6;39833,6;34611,6285714286;20707,9;39833,6;32501,0133333333;20182,9;39833,6;30924,1961538462;20182,9;40619,9;31885,8794117647;20182,9;40619,9;32613,3375;20182,9;40619,9;32340,7063829787;"1"
"monthly";9345;"DISPONENT";9952;102240;60;1704;"1";25715;"M";"0.NA";30295,6;39833,6;34611,6285714286;20707,9;39833,6;32501,0133333333;20182,9;39833,6;30924,1961538462;20182,9;40619,9;31885,8794117647;20182,9;40619,9;32613,3375;20182,9;40619,9;32340,7063829787;"0"
"monthly";9345;"OWNER";9702;11400;12;950;"1";3772;"F";"0.NA";27580,2;34736,2;30146,8555555556;23011,5;34736,2;29033,2473684211;23011,5;34736,2;29255,9777777778;23011,5;34736,2;28409,8314285714;23011,5;34736,2;28080,5954545455;23011,5;34736,2;27791,1692307692;"0"
"monthly";9347;"OWNER";9985;53232;48;1109;"1";34470;"M";"0.NA";30473,1;38882,1;35179,4428571429;26592,7;38882,1;33108,8142857143;17645,6;38882,1;29608,4545454545;15939,6;38882,1;27758,0235294118;15939,6;49865,1;30957,0659090909;15939,6;49865,1;32300,1117647059;"0"
"monthly";9350;"OWNER";9935;162624;48;3388;"1";32084;"F";"0.NA";24103,4;44431,4;33370;16399,9;44431,4;29373,66;16399,9;45432,1;32135,004;16399,9;57848,1;34012,0625;16399,9;57848,1;32579,0625;16399,9;57848,1;33004,0673469388;"0"
"weekly";9350;"OWNER";9565;247728;48;5161;"1";3456;"M";"junior";34440,7;108390,1;54971,3363636364;24694,4;108390,1;59554,5869565217;24694,4;108390,1;62928,68;24694,4;108390,1;61920,0552631579;24694,4;108390,1;64024,2139534884;24694,4;108390,1;62703,84;"1"
"monthly";9357;"OWNER";9700;444864;48;9268;"1";34421;"M";"0.NA";35002,9;52243,9;42534,725;24395,9;52243,9;38445,2;12069,8;52243,9;32323,7523809524;12069,8;52243,9;30833,2714285714;12069,8;52243,9;30670,1;12069,8;52243,9;30305,3711111111;"0"
"monthly";9357;"DISPONENT";9700;444864;48;9268;"1";35001;"F";"0.NA";35002,9;52243,9;42534,725;24395,9;52243,9;38445,2;12069,8;52243,9;32323,7523809524;12069,8;52243,9;30833,2714285714;12069,8;52243,9;30670,1;12069,8;52243,9;30305,3711111111;"0"
"weekly";9360;"OWNER";9514;89880;24;3745;"1";34103;"M";"classic";39079,5;90109,5;75017,4666666667;39079,5;116004,2;76582,1411764706;38260,8;116004,2;72420,6;38260,8;116004,2;71046,775;24354;116004,2;64777,4;800;116004,2;62571,2827586207;"1"
"monthly";9360;"OWNER";9611;320976;48;6687;"0";24327;"M";"classic";43060,1;90096,2;56018,8125;30114,3;90096,2;51382,2785714286;5400,7;90096,2;42887,9380952381;5245,2;98885,2;45247,2647058823;5245,2;130775;49307,8897435897;5245,2;130775;50826,8790697674;"1"
"monthly";9361;"OWNER";9981;124344;36;3454;"1";3445;"F";"0.NA";19675,9;66593;40774,1909090909;19675,9;66593;43163,9210526316;17963;66593;36214,0464285714;7805,2;66593;33156,1341463415;7805,2;66593;33081,6956521739;1977;66593;29956,0740740741;"0"
"weekly";9369;"OWNER";9536;61656;24;2569;"0";30674;"F";"0.NA";44254,4;59695,5;49481,8;44254,4;59695,5;52871,34;44254,4;89256,9;55290,5625;18000;89256,9;52566,15;11100;89256,9;48796,5;400;89256,9;44763,4583333333;"0"
"monthly";9369;"OWNER";9765;139464;36;3874;"0";32365;"M";"0.NA";22664,8;65062,8;46332,05;22498,5;65062,8;39004,2;22498,5;65062,8;36373,7;22498,5;65062,8;36182,14;22498,5;65062,8;37550,8153846154;22498,5;65062,8;36632,68;"0"
"after_tr";9372;"OWNER";9918;71976;24;2999;"0";34893;"M";"0.NA";18646,5;85375,5;40834,1222222222;15276,1;85375,5;39211,5318181818;15276,1;85375,5;40113,9413793103;15276,1;90660,5;43444,5947368421;3174,2;90660,5;38610,7066666667;-3249,9;90660,5;34148,1823529412;"0"
"monthly";9375;"OWNER";9865;260640;36;7240;"0";28875;"F";"0.NA";-718,6;11565,4;4342,5;-718,6;17376,7;7939,28666666667;-718,6;39160,3;14551,6833333333;-718,6;56711,8;21009,4264705882;-718,6;56711,8;21639,0744186047;-718,6;56711,8;22897,896;"0"
"monthly";9380;"OWNER";10026;42900;12;3575;"1";34597;"M";"classic";37672,7;99950,7;70249,15;37672,7;99950,7;63658,1157894737;37672,7;155065,5;76183,8727272727;10048,5;155065,5;68324,9;10048,5;155065,5;62660,1653061224;5139,9;155065,5;56809,1053571429;"1"
"monthly";9380;"DISPONENT";10026;42900;12;3575;"1";32948;"F";"0.NA";37672,7;99950,7;70249,15;37672,7;99950,7;63658,1157894737;37672,7;155065,5;76183,8727272727;10048,5;155065,5;68324,9;10048,5;155065,5;62660,1653061224;5139,9;155065,5;56809,1053571429;"0"
"monthly";9382;"OWNER";9601;200976;48;4187;"1";31096;"M";"0.NA";22307,4;47431,4;38699,8333333333;20757;57279,6;40363,2769230769;20757;66201,9;46282,9428571429;20757;83553,5;49771,9291666667;20757;83553,5;51443,2481481482;20757;83553,5;51561,0066666667;"0"
"monthly";9390;"OWNER";9980;99936;24;4164;"1";35085;"F";"classic";63365,5;111406,5;87578,47;27450,4;111406,5;66547,5285714286;27450,4;111406,5;69045,0866666667;27450,4;111406,5;66091,1630434783;27450,4;111406,5;67325,1055555556;27450,4;111406,5;69495,096875;"1"
"monthly";9393;"OWNER";9892;67320;36;1870;"1";755;"M";"0.NA";18557,5;33845,5;24793,52;18557,5;42110,2;28400,4315789474;18557,5;42110,2;27553,0148148148;18557,5;42110,2;26966,4457142857;18557,5;42110,2;26332,2522727273;18148,6;42110,2;25821,8826923077;"0"
"monthly";9407;"OWNER";10101;405780;60;6763;"1";29603;"M";"0.NA";36432,1;49193,1;41844,2777777778;31512,4;49193,1;40432,1352941176;31512,4;51008;40684,8807692308;24079,8;51008;38503,9970588235;24079,8;51008;37552,3651162791;24079,8;51008;36865,0183673469;"0"
"after_tr";9412;"OWNER";9538;72408;24;3017;"0";32305;"F";"0.NA";36363,9;50363,9;45627,1;25252,5;50363,9;39217,26;25252,5;51140,3;40138,1285714286;25252,5;83619,5;48799,2;700;83619,5;45099,2615384615;700;83619,5;45099,2615384615;"0"
"monthly";9412;"OWNER";9864;93960;60;1566;"1";33754;"M";"0.NA";36997,6;73635,1;59799,45;36997,6;73635,1;56553,125;36005;73635,1;55303,9304347826;35018,4;73635,1;53743,2580645161;35018,4;73635,1;54901,7756756757;35018,4;73635,1;56120,6727272727;"0"
