"","gutenberg_id","text"
"5498",36,"understand. I followed the river, because I considered that the water"
"5499",36,"gave me my best chance of escape should these giants return."
"5500",36,""
"5501",36,"The hot water from the Martian’s overthrow drifted downstream with me,"
"5502",36,"so that for the best part of a mile I could see little of either bank."
"5503",36,"Once, however, I made out a string of black figures hurrying across the"
"5504",36,"meadows from the direction of Weybridge. Halliford, it seemed, was"
"5505",36,"deserted, and several of the houses facing the river were on fire. It"
"5506",36,"was strange to see the place quite tranquil, quite desolate under the"
"5507",36,"hot blue sky, with the smoke and little threads of flame going straight"
"5508",36,"up into the heat of the afternoon. Never before had I seen houses"
"5509",36,"burning without the accompaniment of an obstructive crowd. A little"
"5510",36,"farther on the dry reeds up the bank were smoking and glowing, and a"
"5511",36,"line of fire inland was marching steadily across a late field of hay."
"5512",36,""
"5513",36,"For a long time I drifted, so painful and weary was I after the"
"5514",36,"violence I had been through, and so intense the heat upon the water."
"5515",36,"Then my fears got the better of me again, and I resumed my paddling."
"5516",36,"The sun scorched my bare back. At last, as the bridge at Walton was"
"5517",36,"coming into sight round the bend, my fever and faintness overcame my"
"5518",36,"fears, and I landed on the Middlesex bank and lay down, deadly sick,"
"5519",36,"amid the long grass. I suppose the time was then about four or five"
"5520",36,"o’clock. I got up presently, walked perhaps half a mile without meeting"
"5521",36,"a soul, and then lay down again in the shadow of a hedge. I seem to"
"5522",36,"remember talking, wanderingly, to myself during that last spurt. I was"
"5523",36,"also very thirsty, and bitterly regretful I had drunk no more water. It"
"5524",36,"is a curious thing that I felt angry with my wife; I cannot account for"
"5525",36,"it, but my impotent desire to reach Leatherhead worried me excessively."
"5526",36,""
"5527",36,"I do not clearly remember the arrival of the curate, so that probably I"
"5528",36,"dozed. I became aware of him as a seated figure in soot-smudged shirt"
"5529",36,"sleeves, and with his upturned, clean-shaven face staring at a faint"
"5530",36,"flickering that danced over the sky. The sky was what is called a"
"5531",36,"mackerel sky—rows and rows of faint down-plumes of cloud, just tinted"
"5532",36,"with the midsummer sunset."
"5533",36,""
"5534",36,"I sat up, and at the rustle of my motion he looked at me quickly."
"5535",36,""
"5536",36,"“Have you any water?” I asked abruptly."
"5537",36,""
"5538",36,"He shook his head."
"5539",36,""
"5540",36,"“You have been asking for water for the last hour,” he said."
"5541",36,""
"5542",36,"For a moment we were silent, taking stock of each other. I dare say he"
"5543",36,"found me a strange enough figure, naked, save for my water-soaked"
"5544",36,"trousers and socks, scalded, and my face and shoulders blackened by the"
"5545",36,"smoke. His face was a fair weakness, his chin retreated, and his hair"
"5546",36,"lay in crisp, almost flaxen curls on his low forehead; his eyes were"
"5547",36,"rather large, pale blue, and blankly staring. He spoke abruptly,"
"5548",36,"looking vacantly away from me."
"5549",36,""
"5550",36,"“What does it mean?” he said. “What do these things mean?”"
"5551",36,""
"5552",36,"I stared at him and made no answer."
"5553",36,""
"5554",36,"He extended a thin white hand and spoke in almost a complaining tone."
"5555",36,""
"5556",36,"“Why are these things permitted? What sins have we done? The morning"
"5557",36,"service was over, I was walking through the roads to clear my brain for"
"5558",36,"the afternoon, and then—fire, earthquake, death! As if it were Sodom"
"5559",36,"and Gomorrah! All our work undone, all the work—— What are these"
"5560",36,"Martians?”"
"5561",36,""
"5562",36,"“What are we?” I answered, clearing my throat."
"5563",36,""
"5564",36,"He gripped his knees and turned to look at me again. For half a minute,"
"5565",36,"perhaps, he stared silently."
"5566",36,""
"5567",36,"“I was walking through the roads to clear my brain,” he said. “And"
"5568",36,"suddenly—fire, earthquake, death!”"
"5569",36,""
"5570",36,"He relapsed into silence, with his chin now sunken almost to his knees."
"5571",36,""
"5572",36,"Presently he began waving his hand."
"5573",36,""
"5574",36,"“All the work—all the Sunday schools—What have we done—what has"
"5575",36,"Weybridge done? Everything gone—everything destroyed. The church! We"
"5576",36,"rebuilt it only three years ago. Gone! Swept out of existence! Why?”"
"5577",36,""
"5578",36,"Another pause, and he broke out again like one demented."
"5579",36,""
"5580",36,"“The smoke of her burning goeth up for ever and ever!” he shouted."
"5581",36,""
"5582",36,"His eyes flamed, and he pointed a lean finger in the direction of"
"5583",36,"Weybridge."
"5584",36,""
"5585",36,"By this time I was beginning to take his measure. The tremendous"
"5586",36,"tragedy in which he had been involved—it was evident he was a fugitive"
"5587",36,"from Weybridge—had driven him to the very verge of his reason."
"5588",36,""
"5589",36,"“Are we far from Sunbury?” I said, in a matter-of-fact tone."
"5590",36,""
"5591",36,"“What are we to do?” he asked. “Are these creatures everywhere? Has the"
"5592",36,"earth been given over to them?”"
"5593",36,""
"5594",36,"“Are we far from Sunbury?”"
"5595",36,""
"5596",36,"“Only this morning I officiated at early celebration——”"
"5597",36,""
"5598",36,"“Things have changed,” I said, quietly. “You must keep your head. There"
"5599",36,"is still hope.”"
"5600",36,""
"5601",36,"“Hope!”"
"5602",36,""
"5603",36,"“Yes. Plentiful hope—for all this destruction!”"
"5604",36,""
"5605",36,"I began to explain my view of our position. He listened at first, but"
"5606",36,"as I went on the interest dawning in his eyes gave place to their"
"5607",36,"former stare, and his regard wandered from me."
"5608",36,""
"5609",36,"“This must be the beginning of the end,” he said, interrupting me. “The"
"5610",36,"end! The great and terrible day of the Lord! When men shall call upon"
"5611",36,"the mountains and the rocks to fall upon them and hide them—hide them"
"5612",36,"from the face of Him that sitteth upon the throne!”"
"5613",36,""
"5614",36,"I began to understand the position. I ceased my laboured reasoning,"
"5615",36,"struggled to my feet, and, standing over him, laid my hand on his"
"5616",36,"shoulder."
"5617",36,""
"5618",36,"“Be a man!” said I. “You are scared out of your wits! What good is"
"5619",36,"religion if it collapses under calamity? Think of what earthquakes and"
"5620",36,"floods, wars and volcanoes, have done before to men! Did you think God"
"5621",36,"had exempted Weybridge? He is not an insurance agent.”"
"5622",36,""
"5623",36,"For a time he sat in blank silence."
"5624",36,""
"5625",36,"“But how can we escape?” he asked, suddenly. “They are invulnerable,"
"5626",36,"they are pitiless.”"
"5627",36,""
"5628",36,"“Neither the one nor, perhaps, the other,” I answered. “And the"
"5629",36,"mightier they are the more sane and wary should we be. One of them was"
"5630",36,"killed yonder not three hours ago.”"
"5631",36,""
"5632",36,"“Killed!” he said, staring about him. “How can God’s ministers be"
"5633",36,"killed?”"
"5634",36,""
"5635",36,"“I saw it happen.” I proceeded to tell him. “We have chanced to come in"
"5636",36,"for the thick of it,” said I, “and that is all.”"
"5637",36,""
"5638",36,"“What is that flicker in the sky?” he asked abruptly."
"5639",36,""
"5640",36,"I told him it was the heliograph signalling—that it was the sign of"
"5641",36,"human help and effort in the sky."
"5642",36,""
"5643",36,"“We are in the midst of it,” I said, “quiet as it is. That flicker in"
"5644",36,"the sky tells of the gathering storm. Yonder, I take it are the"
"5645",36,"Martians, and Londonward, where those hills rise about Richmond and"
"5646",36,"Kingston and the trees give cover, earthworks are being thrown up and"
"5647",36,"guns are being placed. Presently the Martians will be coming this way"
"5648",36,"again.”"
"5649",36,""
"5650",36,"And even as I spoke he sprang to his feet and stopped me by a gesture."
"5651",36,""
"5652",36,"“Listen!” he said."
"5653",36,""
"5654",36,"From beyond the low hills across the water came the dull resonance of"
"5655",36,"distant guns and a remote weird crying. Then everything was still. A"
"5656",36,"cockchafer came droning over the hedge and past us. High in the west"
"5657",36,"the crescent moon hung faint and pale above the smoke of Weybridge and"
"5658",36,"Shepperton and the hot, still splendour of the sunset."
"5659",36,""
"5660",36,"“We had better follow this path,” I said, “northward.”"
"5661",36,""
"5662",36,""
"5663",36,""
"5664",36,""
"5665",36,"XIV."
"5666",36,"IN LONDON."
"5667",36,""
"5668",36,""
"5669",36,"My younger brother was in London when the Martians fell at Woking. He"
"5670",36,"was a medical student working for an imminent examination, and he heard"
"5671",36,"nothing of the arrival until Saturday morning. The morning papers on"
"5672",36,"Saturday contained, in addition to lengthy special articles on the"
"5673",36,"planet Mars, on life in the planets, and so forth, a brief and vaguely"
